X Position,Y Position,Shear Power Spectrum (Observed),Residual from GR Model,Residual from DGQG Model
-3.549019607843137,-1.7450980392156863,148647.6675743427,148647.6675743427,148647.6675743427
-3.5098039215686274,-1.7450980392156863,144251.59266159355,144251.59266159355,144251.59266159355
-3.4705882352941178,-1.7450980392156863,139674.8600387121,139674.8600387121,139674.8600387121
-3.431372549019608,-1.7450980392156863,134933.9866135432,134933.9866135432,134933.9866135432
-3.392156862745098,-1.7450980392156863,130046.72681597264,130046.72681597264,130046.72681597264
-3.3529411764705883,-1.7450980392156863,125031.88465214678,125031.88465214678,125031.88465214678
-3.313725490196078,-1.7450980392156863,119909.12067394635,119909.12067394635,119909.12067394635
-3.2745098039215685,-1.7450980392156863,114698.75196746549,114698.75196746549,114698.75196746549
-3.235294117647059,-1.7450980392156863,109421.55317786793,109421.55317786793,109421.55317786793
-3.196078431372549,-1.7450980392156863,104098.55719301617,104098.55719301617,104098.55719301617
-3.1568627450980395,-1.7450980392156863,98750.86250305902,98750.86250305902,98750.86250305902
-3.1176470588235294,-1.7450980392156863,93399.44602899536,93399.44602899536,93399.44602899536
-3.0784313725490193,-1.7450980392156863,88064.98731652439,88064.98731652439,88064.98731652439
-3.0392156862745097,-1.7450980392156863,82767.70280232216,82767.70280232216,82767.70280232216
-3.0,-1.7450980392156863,77527.19487861224,77527.19487861224,77527.19487861224
-2.9607843137254903,-1.7450980392156863,72362.31422002356,72362.31422002356,72362.31422002356
-2.9215686274509802,-1.7450980392156863,67291.03895369497,67291.03895369497,67291.03895369497
-2.8823529411764706,-1.7450980392156863,62330.368830013475,62330.368830013475,62330.368830013475
-2.843137254901961,-1.7450980392156863,57496.23692265483,57496.23692265483,57496.23692265483
-2.803921568627451,-1.7450980392156863,52803.43672350427,52803.43672350427,52803.43672350427
-2.764705882352941,-1.7450980392156863,48265.56625211651,48265.56625211651,48265.56625211651
-2.7254901960784315,-1.7450980392156863,43894.986824887295,43894.986824887295,43894.986824887295
-2.686274509803922,-1.7450980392156863,39702.79736790494,39702.79736790494,39702.79736790494
-2.6470588235294117,-1.7450980392156863,35698.821802702565,35698.821802702565,35698.821802702565
-2.607843137254902,-1.7450980392156863,31891.609835777308,31891.609835777308,31891.609835777308
-2.5686274509803924,-1.7450980392156863,28288.448680816717,28288.448680816717,28288.448680816717
-2.5294117647058822,-1.7450980392156863,24895.385665299727,24895.385665299727,24895.385665299727
-2.4901960784313726,-1.7450980392156863,21717.25935947714,21717.25935947714,21717.25935947714
-2.450980392156863,-1.7450980392156863,18757.73895218452,18757.73895218452,18757.73895218452
-2.411764705882353,-1.7450980392156863,16019.369711422227,16019.369711422227,16019.369711422227
-2.372549019607843,-1.7450980392156863,13503.624149218898,13503.624149218898,13503.624149218898
-2.3333333333333335,-1.7450980392156863,11210.95699437572,11210.95699437572,11210.95699437572
-2.2941176470588234,-1.7450980392156863,9140.86357742065,9140.86357742065,9140.86357742065
-2.2549019607843137,-1.7450980392156863,7291.940035851215,7291.940035851215,7291.940035851215
-2.215686274509804,-1.7450980392156863,5661.944987215262,5661.944987215262,5661.944987215262
-2.1764705882352944,-1.7450980392156863,4247.861396310805,4247.861396310805,4247.861396310805
-2.1372549019607843,-1.7450980392156863,3045.958358335965,3045.958358335965,3045.958358335965
-2.0980392156862746,-1.7450980392156863,2051.851835223591,2051.851835223591,2051.851835223591
-2.058823529411765,-1.7450980392156863,1260.5641505384856,1260.5641505384856,1260.5641505384856
-2.019607843137255,-1.7450980392156863,666.5815681807186,666.5815681807186,666.5815681807186
-1.9803921568627452,-1.7450980392156863,263.90983733562075,263.90983733562075,263.90983733562075
-1.9411764705882355,-1.7450980392156863,46.12728378782571,46.12728378782571,46.12728378782571
-1.9019607843137254,-1.7450980392156863,6.435390644485273,6.435390644485273,6.435390644485273
-1.8627450980392157,-1.7450980392156863,137.70666518961923,137.70666518961923,137.70666518961923
-1.823529411764706,-1.7450980392156863,432.52977410275577,432.52977410275577,432.52977410275577
-1.784313725490196,-1.7450980392156863,883.2519211657273,883.2519211657273,883.2519211657273
-1.7450980392156863,-1.7450980392156863,1482.0184664767626,1482.0184664767626,1482.0184664767626
-1.7058823529411766,-1.7450980392156863,2220.809901713525,2220.809901713525,2220.809901713525
-1.6666666666666665,-1.7450980392156863,3091.4761766887473,3091.4761766887473,3091.4761766887473
-1.6274509803921569,-1.7450980392156863,4085.7685994563312,4085.7685994563312,4085.7685994563312
-1.5882352941176472,-1.7450980392156863,5195.369284433977,5195.369284433977,5195.369284433977
-1.549019607843137,-1.7450980392156863,6411.918451150729,6411.918451150729,6411.918451150729
-1.5098039215686274,-1.7450980392156863,7727.039514616583,7727.039514616583,7727.039514616583
-1.4705882352941178,-1.7450980392156863,9132.362328457728,9132.362328457728,9132.362328457728
-1.431372549019608,-1.7450980392156863,10619.544479959986,10619.544479959986,10619.544479959986
-1.392156862745098,-1.7450980392156863,12180.291040037147,12180.291040037147,12180.291040037147
-1.3529411764705883,-1.7450980392156863,13806.372620817545,13806.372620817545,13806.372620817545
-1.3137254901960786,-1.7450980392156863,15489.64217347275,15489.64217347275,15489.64217347275
-1.2745098039215685,-1.7450980392156863,17222.050330964485,17222.050330964485,17222.050330964485
-1.2352941176470589,-1.7450980392156863,18995.659749171075,18995.659749171075,18995.659749171075
-1.1960784313725492,-1.7450980392156863,20802.65820371217,20802.65820371217,20802.65820371217
-1.156862745098039,-1.7450980392156863,22635.370910648042,22635.370910648042,22635.370910648042
-1.1176470588235294,-1.7450980392156863,24486.27178319475,24486.27178319475,24486.27178319475
-1.0784313725490198,-1.7450980392156863,26347.99410319167,26347.99410319167,26347.99410319167
-1.0392156862745097,-1.7450980392156863,28213.340277440744,28213.340277440744,28213.340277440744
-1.0,-1.7450980392156863,30075.29116551688,30075.29116551688,30075.29116551688
-0.9607843137254903,-1.7450980392156863,31927.014610918366,31927.014610918366,31927.014610918366
-0.9215686274509807,-1.7450980392156863,33761.87366840618,33761.87366840618,33761.87366840618
-0.882352941176471,-1.7450980392156863,35573.43412529346,35573.43412529346,35573.43412529346
-0.8431372549019605,-1.7450980392156863,37355.471814981,37355.471814981,37355.471814981
-0.8039215686274508,-1.7450980392156863,39101.97929069682,39101.97929069682,39101.97929069682
-0.7647058823529411,-1.7450980392156863,40807.172362960344,40807.172362960344,40807.172362960344
-0.7254901960784315,-1.7450980392156863,42465.496043212894,42465.496043212894,42465.496043212894
-0.6862745098039218,-1.7450980392156863,44071.63040245887,44071.63040245887,44071.63040245887
-0.6470588235294121,-1.7450980392156863,45620.49586593625,45620.49586593625,45620.49586593625
-0.6078431372549016,-1.7450980392156863,47107.2584581923,47107.2584581923,47107.2584581923
-0.5686274509803919,-1.7450980392156863,48527.33450187793,48527.33450187793,48527.33450187793
-0.5294117647058822,-1.7450980392156863,49876.39529030026,49876.39529030026,49876.39529030026
-0.4901960784313726,-1.7450980392156863,51150.371222588365,51150.371222588365,51150.371222588365
-0.4509803921568629,-1.7450980392156863,52345.45592710189,52345.45592710189,52345.45592710189
-0.41176470588235325,-1.7450980392156863,53458.10985023742,53458.10985023742,53458.10985023742
-0.3725490196078436,-1.7450980392156863,54485.06384154965,54485.06384154965,54485.06384154965
-0.33333333333333304,-1.7450980392156863,55423.322202951764,55423.322202951764,55423.322202951764
-0.2941176470588234,-1.7450980392156863,56270.16573774595,56270.16573774595,56270.16573774595
-0.2549019607843137,-1.7450980392156863,57023.15425980605,57023.15425980605,57023.15425980605
-0.21568627450980404,-1.7450980392156863,57680.12910296751,57680.12910296751,57680.12910296751
-0.17647058823529438,-1.7450980392156863,58239.21508526486,58239.21508526486,58239.21508526486
-0.13725490196078471,-1.7450980392156863,58698.82247179589,58698.82247179589,58698.82247179589
-0.09803921568627416,-1.7450980392156863,59057.648386835266,59057.648386835266,59057.648386835266
-0.0588235294117645,-1.7450980392156863,59314.67822214282,59314.67822214282,59314.67822214282
-0.019607843137254832,-1.7450980392156863,59469.1864896087,59469.1864896087,59469.1864896087
0.019607843137254832,-1.7450980392156863,59520.73766782295,59520.73766782295,59520.73766782295
0.0588235294117645,-1.7450980392156863,59469.186489608735,59469.186489608735,59469.186489608735
0.09803921568627416,-1.7450980392156863,59314.67822214281,59314.67822214281,59314.67822214281
0.13725490196078383,-1.7450980392156863,59057.648386835295,59057.648386835295,59057.648386835295
0.17647058823529438,-1.7450980392156863,58698.82247179588,58698.82247179588,58698.82247179588
0.21568627450980404,-1.7450980392156863,58239.215085264885,58239.215085264885,58239.215085264885
0.2549019607843137,-1.7450980392156863,57680.12910296762,57680.12910296762,57680.12910296762
0.2941176470588234,-1.7450980392156863,57023.15425980602,57023.15425980602,57023.15425980602
0.33333333333333304,-1.7450980392156863,56270.16573774595,56270.16573774595,56270.16573774595
0.3725490196078427,-1.7450980392156863,55423.322202951815,55423.322202951815,55423.322202951815
0.41176470588235325,-1.7450980392156863,54485.06384154952,54485.06384154952,54485.06384154952
0.4509803921568629,-1.7450980392156863,53458.10985023726,53458.10985023726,53458.10985023726
0.4901960784313726,-1.7450980392156863,52345.45592710189,52345.45592710189,52345.45592710189
0.5294117647058822,-1.7450980392156863,51150.37122258829,51150.37122258829,51150.37122258829
0.5686274509803919,-1.7450980392156863,49876.39529030026,49876.39529030026,49876.39529030026
0.6078431372549016,-1.7450980392156863,48527.33450187789,48527.33450187789,48527.33450187789
0.6470588235294112,-1.7450980392156863,47107.258458192286,47107.258458192286,47107.258458192286
0.6862745098039218,-1.7450980392156863,45620.495865936224,45620.495865936224,45620.495865936224
0.7254901960784315,-1.7450980392156863,44071.6304024589,44071.6304024589,44071.6304024589
0.7647058823529411,-1.7450980392156863,42465.49604321282,42465.49604321282,42465.49604321282
0.8039215686274508,-1.7450980392156863,40807.172362960286,40807.172362960286,40807.172362960286
0.8431372549019605,-1.7450980392156863,39101.979290696836,39101.979290696836,39101.979290696836
0.8823529411764701,-1.7450980392156863,37355.471814981065,37355.471814981065,37355.471814981065
0.9215686274509807,-1.7450980392156863,35573.43412529346,35573.43412529346,35573.43412529346
0.9607843137254903,-1.7450980392156863,33761.873668406275,33761.873668406275,33761.873668406275
1.0,-1.7450980392156863,31927.014610918384,31927.014610918384,31927.014610918384
1.0392156862745097,-1.7450980392156863,30075.29116551683,30075.29116551683,30075.29116551683
1.0784313725490193,-1.7450980392156863,28213.340277440715,28213.340277440715,28213.340277440715
1.117647058823529,-1.7450980392156863,26347.99410319157,26347.99410319157,26347.99410319157
1.1568627450980395,-1.7450980392156863,24486.271783194723,24486.271783194723,24486.271783194723
1.1960784313725492,-1.7450980392156863,22635.370910648075,22635.370910648075,22635.370910648075
1.2352941176470589,-1.7450980392156863,20802.658203712203,20802.658203712203,20802.658203712203
1.2745098039215685,-1.7450980392156863,18995.65974917109,18995.65974917109,18995.65974917109
1.3137254901960782,-1.7450980392156863,17222.050330964514,17222.050330964514,17222.050330964514
1.3529411764705879,-1.7450980392156863,15489.64217347272,15489.64217347272,15489.64217347272
1.3921568627450975,-1.7450980392156863,13806.372620817534,13806.372620817534,13806.372620817534
1.431372549019608,-1.7450980392156863,12180.291040037104,12180.291040037104,12180.291040037104
1.4705882352941178,-1.7450980392156863,10619.544479959937,10619.544479959937,10619.544479959937
1.5098039215686274,-1.7450980392156863,9132.362328457733,9132.362328457733,9132.362328457733
1.549019607843137,-1.7450980392156863,7727.039514616587,7727.039514616587,7727.039514616587
1.5882352941176467,-1.7450980392156863,6411.918451150741,6411.918451150741,6411.918451150741
1.6274509803921564,-1.7450980392156863,5195.369284433952,5195.369284433952,5195.369284433952
1.666666666666667,-1.7450980392156863,4085.7685994563167,4085.7685994563167,4085.7685994563167
1.7058823529411766,-1.7450980392156863,3091.4761766887564,3091.4761766887564,3091.4761766887564
1.7450980392156863,-1.7450980392156863,2220.809901713498,2220.809901713498,2220.809901713498
1.784313725490196,-1.7450980392156863,1482.0184664767407,1482.0184664767407,1482.0184664767407
1.8235294117647056,-1.7450980392156863,883.2519211657204,883.2519211657204,883.2519211657204
1.8627450980392153,-1.7450980392156863,432.5297741027522,432.5297741027522,432.5297741027522
1.9019607843137258,-1.7450980392156863,137.70666518961656,137.70666518961656,137.70666518961656
1.9411764705882355,-1.7450980392156863,6.435390644484119,6.435390644484119,6.435390644484119
1.9803921568627452,-1.7450980392156863,46.12728378783112,46.12728378783112,46.12728378783112
2.019607843137255,-1.7450980392156863,263.909837335618,263.909837335618,263.909837335618
2.0588235294117645,-1.7450980392156863,666.5815681807318,666.5815681807318,666.5815681807318
2.098039215686274,-1.7450980392156863,1260.5641505384935,1260.5641505384935,1260.5641505384935
2.137254901960784,-1.7450980392156863,2051.8518352235933,2051.8518352235933,2051.8518352235933
2.1764705882352944,-1.7450980392156863,3045.958358335999,3045.958358335999,3045.958358335999
2.215686274509804,-1.7450980392156863,4247.861396310775,4247.861396310775,4247.861396310775
2.2549019607843137,-1.7450980392156863,5661.944987215352,5661.944987215352,5661.944987215352
2.2941176470588234,-1.7450980392156863,7291.940035851215,7291.940035851215,7291.940035851215
2.333333333333333,-1.7450980392156863,9140.863577420705,9140.863577420705,9140.863577420705
2.3725490196078427,-1.7450980392156863,11210.956994375769,11210.956994375769,11210.956994375769
2.4117647058823533,-1.7450980392156863,13503.624149218958,13503.624149218958,13503.624149218958
2.450980392156863,-1.7450980392156863,16019.369711422283,16019.369711422283,16019.369711422283
2.4901960784313726,-1.7450980392156863,18757.73895218457,18757.73895218457,18757.73895218457
2.5294117647058822,-1.7450980392156863,21717.25935947712,21717.25935947712,21717.25935947712
2.568627450980392,-1.7450980392156863,24895.38566529985,24895.38566529985,24895.38566529985
2.6078431372549016,-1.7450980392156863,28288.448680816793,28288.448680816793,28288.448680816793
2.6470588235294112,-1.7450980392156863,31891.609835777366,31891.609835777366,31891.609835777366
2.686274509803922,-1.7450980392156863,35698.82180270261,35698.82180270261,35698.82180270261
2.7254901960784315,-1.7450980392156863,39702.79736790488,39702.79736790488,39702.79736790488
2.764705882352941,-1.7450980392156863,43894.98682488737,43894.98682488737,43894.98682488737
2.803921568627451,-1.7450980392156863,48265.56625211663,48265.56625211663,48265.56625211663
2.8431372549019605,-1.7450980392156863,52803.436723504135,52803.436723504135,52803.436723504135
2.88235294117647,-1.7450980392156863,57496.23692265494,57496.23692265494,57496.23692265494
2.9215686274509807,-1.7450980392156863,62330.368830013234,62330.368830013234,62330.368830013234
2.9607843137254903,-1.7450980392156863,67291.03895369494,67291.03895369494,67291.03895369494
3.0,-1.7450980392156863,72362.31422002365,72362.31422002365,72362.31422002365
3.0392156862745097,-1.7450980392156863,77527.19487861198,77527.19487861198,77527.19487861198
3.0784313725490193,-1.7450980392156863,82767.70280232216,82767.70280232216,82767.70280232216
3.117647058823529,-1.7450980392156863,88064.98731652446,88064.98731652446,88064.98731652446
3.1568627450980387,-1.7450980392156863,93399.44602899556,93399.44602899556,93399.44602899556
3.1960784313725483,-1.7450980392156863,98750.8625030588,98750.8625030588,98750.8625030588
3.235294117647058,-1.7450980392156863,104098.5571930161,104098.5571930161,104098.5571930161
3.2745098039215677,-1.7450980392156863,109421.55317786777,109421.55317786777,109421.55317786777
3.313725490196079,-1.7450980392156863,114698.75196746529,114698.75196746529,114698.75196746529
3.3529411764705888,-1.7450980392156863,119909.12067394612,119909.12067394612,119909.12067394612
3.3921568627450984,-1.7450980392156863,125031.88465214678,125031.88465214678,125031.88465214678
3.431372549019608,-1.7450980392156863,130046.72681597207,130046.72681597207,130046.72681597207
3.4705882352941178,-1.7450980392156863,134933.98661354306,134933.98661354306,134933.98661354306
3.5098039215686274,-1.7450980392156863,139674.86003871166,139674.86003871166,139674.86003871166
3.549019607843137,-1.7450980392156863,144251.59266159337,144251.59266159337,144251.59266159337
3.5882352941176467,-1.7450980392156863,148647.6675743426,148647.6675743426,148647.6675743426
3.6274509803921564,-1.7450980392156863,152847.9794087166,152847.9794087166,152847.9794087166
3.666666666666666,-1.7450980392156863,156838.99725819964,156838.99725819964,156838.99725819964
3.7058823529411757,-1.7450980392156863,160608.90703135787,160608.90703135787,160608.90703135787
3.7450980392156854,-1.7450980392156863,164147.73745992358,164147.73745992358,164147.73745992358
3.784313725490197,-1.7450980392156863,167447.45983538334,167447.45983538334,167447.45983538334
3.8235294117647065,-1.7450980392156863,170502.06753756118,170502.06753756118,170502.06753756118
3.862745098039216,-1.7450980392156863,173307.62508810093,173307.62508810093,173307.62508810093
3.901960784313726,-1.7450980392156863,175862.29503468348,175862.29503468348,175862.29503468348
3.9411764705882355,-1.7450980392156863,178166.33206211613,178166.33206211613,178166.33206211613
3.980392156862745,-1.7450980392156863,180222.05519902904,180222.05519902904,180222.05519902904
4.019607843137255,-1.7450980392156863,182033.78704318684,182033.78704318684,182033.78704318684
4.0588235294117645,-1.7450980392156863,183607.77365494656,183607.77365494656,183607.77365494656
4.098039215686274,-1.7450980392156863,184952.07327572294,184952.07327572294,184952.07327572294
4.137254901960784,-1.7450980392156863,186076.43041591777,186076.43041591777,186076.43041591777
4.1764705882352935,-1.7450980392156863,186992.1222563292,186992.1222563292,186992.1222563292
4.215686274509803,-1.7450980392156863,187711.7968334288,187711.7968334288,187711.7968334288
4.254901960784313,-1.7450980392156863,188249.28816067032,188249.28816067032,188249.28816067032
4.294117647058824,-1.7450980392156863,188619.43067147434,188619.43067147434,188619.43067147434
4.333333333333334,-1.7450980392156863,188837.85566681388,188837.85566681388,188837.85566681388
4.372549019607844,-1.7450980392156863,188920.79507473548,188920.79507473548,188920.79507473548
4.411764705882353,-1.7450980392156863,188884.87199618775,188884.87199618775,188884.87199618775
4.450980392156863,-1.7450980392156863,188746.9063617677,188746.9063617677,188746.9063617677
4.490196078431373,-1.7450980392156863,188523.7111880629,188523.7111880629,188523.7111880629
4.529411764705882,-1.7450980392156863,188231.9110451733,188231.9110451733,188231.9110451733
4.568627450980392,-1.7450980392156863,187887.75341314197,187887.75341314197,187887.75341314197
4.607843137254902,-1.7450980392156863,187506.9483793931,187506.9483793931,187506.9483793931
4.647058823529411,-1.7450980392156863,187104.50158731124,187104.50158731124,187104.50158731124
4.686274509803921,-1.7450980392156863,186694.58074354666,186694.58074354666,186694.58074354666
4.725490196078431,-1.7450980392156863,186290.37349803097,186290.37349803097,186290.37349803097
4.76470588235294,-1.7450980392156863,185903.98371247892,185903.98371247892,185903.98371247892
4.803921568627452,-1.7450980392156863,185546.31449920108,185546.31449920108,185546.31449920108
4.843137254901961,-1.7450980392156863,185226.99544737925,185226.99544737925,185226.99544737925
4.882352941176471,-1.7450980392156863,184954.28776112205,184954.28776112205,184954.28776112205
4.921568627450981,-1.7450980392156863,184735.0440271924,184735.0440271924,184735.0440271924
4.96078431372549,-1.7450980392156863,184574.6260375458,184574.6260375458,184574.6260375458
5.0,-1.7450980392156863,184476.9079531245,184476.9079531245,184476.9079531245
-5.0,-1.7058823529411766,181570.21654441036,181570.21654441036,181570.21654441036
-4.96078431372549,-1.7058823529411766,181590.44888077074,181590.44888077074,181590.44888077074
-4.921568627450981,-1.7058823529411766,181650.5447949617,181650.5447949617,181650.5447949617
-4.882352941176471,-1.7058823529411766,181748.4636973544,181748.4636973544,181748.4636973544
-4.8431372549019605,-1.7058823529411766,181880.71998633473,181880.71998633473,181880.71998633473
-4.803921568627451,-1.7058823529411766,182042.47883583128,182042.47883583128,182042.47883583128
-4.764705882352941,-1.7058823529411766,182227.57327765404,182227.57327765404,182227.57327765404
-4.7254901960784315,-1.7058823529411766,182428.57821963067,182428.57821963067,182428.57821963067
-4.686274509803922,-1.7058823529411766,182636.85764966067,182636.85764966067,182636.85764966067
-4.647058823529412,-1.7058823529411766,182842.65603048238,182842.65603048238,182842.65603048238
-4.607843137254902,-1.7058823529411766,183035.17332799445,183035.17332799445,183035.17332799445
-4.568627450980392,-1.7058823529411766,183202.6782946808,183202.6782946808,183202.6782946808
-4.529411764705882,-1.7058823529411766,183332.61045479495,183332.61045479495,183332.61045479495
-4.490196078431373,-1.7058823529411766,183411.71608754373,183411.71608754373,183411.71608754373
-4.450980392156863,-1.7058823529411766,183426.1755242955,183426.1755242955,183426.1755242955
-4.411764705882353,-1.7058823529411766,183361.76022846368,183361.76022846368,183361.76022846368
-4.372549019607844,-1.7058823529411766,183203.98197513944,183203.98197513944,183203.98197513944
-4.333333333333333,-1.7058823529411766,182938.26697682834,182938.26697682834,182938.26697682834
-4.294117647058823,-1.7058823529411766,182550.12126986517,182550.12126986517,182550.12126986517
-4.254901960784314,-1.7058823529411766,182025.31536474446,182025.31536474446,182025.31536474446
-4.215686274509804,-1.7058823529411766,181350.05789060786,181350.05789060786,181350.05789060786
-4.176470588235294,-1.7058823529411766,180511.1820441989,180511.1820441989,180511.1820441989
-4.137254901960784,-1.7058823529411766,179496.31765775662,179496.31765775662,179496.31765775662
-4.098039215686274,-1.7058823529411766,178294.06913008814,178294.06913008814,178294.06913008814
-4.0588235294117645,-1.7058823529411766,176894.17495124537,176894.17495124537,176894.17495124537
-4.019607843137255,-1.7058823529411766,175287.6661274406,175287.6661274406,175287.6661274406
-3.980392156862745,-1.7058823529411766,173467.00208553672,173467.00208553672,173467.00208553672
-3.9411764705882355,-1.7058823529411766,171426.1990422819,171426.1990422819,171426.1990422819
-3.9019607843137254,-1.7058823529411766,169160.9322460824,169160.9322460824,169160.9322460824
-3.8627450980392157,-1.7058823529411766,166668.62532729754,166668.62532729754,166668.62532729754
-3.8235294117647056,-1.7058823529411766,163948.51096970195,163948.51096970195,163948.51096970195
-3.784313725490196,-1.7058823529411766,161001.67488235564,161001.67488235564,161001.67488235564
-3.7450980392156863,-1.7058823529411766,157831.07002115287,157831.07002115287,157831.07002115287
-3.7058823529411766,-1.7058823529411766,154441.5121649427,154441.5121649427,154441.5121649427
-3.666666666666667,-1.7058823529411766,150839.64639044614,150839.64639044614,150839.64639044614
-3.627450980392157,-1.7058823529411766,147033.8949310908,147033.8949310908,147033.8949310908
-3.588235294117647,-1.7058823529411766,143034.37833112213,143034.37833112213,143034.37833112213
-3.549019607843137,-1.7058823529411766,138852.81988532623,138852.81988532623,138852.81988532623
-3.5098039215686274,-1.7058823529411766,134502.42733321094,134502.42733321094,134502.42733321094
-3.4705882352941178,-1.7058823529411766,129997.76131290487,129997.76131290487,129997.76131290487
-3.431372549019608,-1.7058823529411766,125354.58622899672,125354.58622899672,125354.58622899672
-3.392156862745098,-1.7058823529411766,120589.71247648113,120589.71247648113,120589.71247648113
-3.3529411764705883,-1.7058823529411766,115720.82695590646,115720.82695590646,115720.82695590646
-3.313725490196078,-1.7058823529411766,110766.32012860331,110766.32012860331,110766.32012860331
-3.2745098039215685,-1.7058823529411766,105745.10742597247,105745.10742597247,105745.10742597247
-3.235294117647059,-1.7058823529411766,100676.45242355634,100676.45242355634,100676.45242355634
-3.196078431372549,-1.7058823529411766,95579.79010677044,95579.79010677044,95579.79010677044
-3.1568627450980395,-1.7058823529411766,90474.55667490086,90474.55667490086,90474.55667490086
-3.1176470588235294,-1.7058823529411766,85380.02442001199,85380.02442001199,85380.02442001199
-3.0784313725490193,-1.7058823529411766,80315.14708122086,80315.14708122086,80315.14708122086
-3.0392156862745097,-1.7058823529411766,75298.41419727974,75298.41419727974,75298.41419727974
-3.0,-1.7058823529411766,70347.71878765701,70347.71878765701,70347.71878765701
-2.9607843137254903,-1.7058823529411766,65480.23673285487,65480.23673285487,65480.23673285487
-2.9215686274509802,-1.7058823529411766,60712.321150469346,60712.321150469346,60712.321150469346
-2.8823529411764706,-1.7058823529411766,56059.40992668313,56059.40992668313,56059.40992668313
-2.843137254901961,-1.7058823529411766,51535.94875635654,51535.94875635654,51535.94875635654
-2.803921568627451,-1.7058823529411766,47155.327647703256,47155.327647703256,47155.327647703256
-2.764705882352941,-1.7058823529411766,42929.83243184773,42929.83243184773,42929.83243184773
-2.7254901960784315,-1.7058823529411766,38870.60908474711,38870.60908474711,38870.60908474711
-2.686274509803922,-1.7058823529411766,34987.64174254821,34987.64174254821,34987.64174254821
-2.6470588235294117,-1.7058823529411766,31289.742152685456,31289.742152685456,31289.742152685456
-2.607843137254902,-1.7058823529411766,27784.55094236995,27784.55094236995,27784.55094236995
-2.5686274509803924,-1.7058823529411766,24478.54847483519,24478.54847483519,24478.54847483519
-2.5294117647058822,-1.7058823529411766,21377.075326911538,21377.075326911538,21377.075326911538
-2.4901960784313726,-1.7058823529411766,18484.360274858576,18484.360274858576,18484.360274858576
-2.450980392156863,-1.7058823529411766,15803.555606080216,15803.555606080216,15803.555606080216
-2.411764705882353,-1.7058823529411766,13336.777833831095,13336.777833831095,13336.777833831095
-2.372549019607843,-1.7058823529411766,11085.153523222254,11085.153523222254,11085.153523222254
-2.3333333333333335,-1.7058823529411766,9048.868548923709,9048.868548923709,9048.868548923709
-2.2941176470588234,-1.7058823529411766,7227.220462462843,7227.220462462843,7227.220462462843
-2.2549019607843137,-1.7058823529411766,5618.67256381423,5618.67256381423,5618.67256381423
-2.215686274509804,-1.7058823529411766,4220.909377005228,4220.909377005228,4220.909377005228
-2.1764705882352944,-1.7058823529411766,3030.892409031407,3030.892409031407,3030.892409031407
-2.1372549019607843,-1.7058823529411766,2044.9159425353316,2044.9159425353316,2044.9159425353316
-2.0980392156862746,-1.7058823529411766,1258.6620190447843,1258.6620190447843,1258.6620190447843
-2.058823529411765,-1.7058823529411766,667.2544241602094,667.2544241602094,667.2544241602094
-2.019607843137255,-1.7058823529411766,265.3110887807702,265.3110887807702,265.3110887807702
-1.9803921568627452,-1.7058823529411766,46.9947752494871,46.9947752494871,46.9947752494871
-1.9411764705882355,-1.7058823529411766,6.061690999972872,6.061690999972872,6.061690999972872
-1.9019607843137254,-1.7058823529411766,135.90794381853996,135.90794381853996,135.90794381853996
-1.8627450980392157,-1.7058823529411766,429.61367658940515,429.61367658940515,429.61367658940515
-1.823529411764706,-1.7058823529411766,879.984824035862,879.984824035862,879.984824035862
-1.784313725490196,-1.7058823529411766,1479.592490509062,1479.592490509062,1479.592490509062
-1.7450980392156863,-1.7058823529411766,2220.809901713517,2220.809901713517,2220.809901713517
-1.7058823529411766,-1.7058823529411766,3095.847058280667,3095.847058280667,3095.847058280667
-1.6666666666666665,-1.7058823529411766,4096.7830376891225,4096.7830376891225,4096.7830376891225
-1.6274509803921569,-1.7058823529411766,5215.596172534117,5215.596172534117,5215.596172534117
-1.5882352941176472,-1.7058823529411766,6444.192031267205,6444.192031267205,6444.192031267205
-1.549019607843137,-1.7058823529411766,7774.429505221343,7774.429505221343,7774.429505221343
-1.5098039215686274,-1.7058823529411766,9198.144897161377,9198.144897161377,9198.144897161377
-1.4705882352941178,-1.7058823529411766,10707.174371424282,10707.174371424282,10707.174371424282
-1.431372549019608,-1.7058823529411766,12293.374623039832,12293.374623039832,12293.374623039832
-1.392156862745098,-1.7058823529411766,13948.642166997008,13948.642166997008,13948.642166997008
-1.3529411764705883,-1.7058823529411766,15664.931063371245,15664.931063371245,15664.931063371245
-1.3137254901960786,-1.7058823529411766,17434.26950922698,17434.26950922698,17434.26950922698
-1.2745098039215685,-1.7058823529411766,19248.775070037016,19248.775070037016,19248.775070037016
-1.2352941176470589,-1.7058823529411766,21100.669002977836,21100.669002977836,21100.669002977836
-1.1960784313725492,-1.7058823529411766,22982.28940244668,22982.28940244668,22982.28940244668
-1.156862745098039,-1.7058823529411766,24886.103635639847,24886.103635639847,24886.103635639847
-1.1176470588235294,-1.7058823529411766,26804.719758014096,26804.719758014096,26804.719758014096
-1.0784313725490198,-1.7058823529411766,28730.897387761634,28730.897387761634,28730.897387761634
-1.0392156862745097,-1.7058823529411766,30657.55769131743,30657.55769131743,30657.55769131743
-1.0,-1.7058823529411766,32577.792967481728,32577.792967481728,32577.792967481728
-0.9607843137254903,-1.7058823529411766,34484.87544765395,34484.87544765395,34484.87544765395
